commit	file	id	line	score	label
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	19	public void register ( Function function ) {	0.07592114806175232	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	20	registeredFunctions . put ( function . getName ( ) , function ) ;	0.032036054879426956	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	23	public JsonNode evaluate ( String functionName , JsonNode node , EvaluationContext context ) {	0.4389941692352295	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	24	return getFunction ( functionName ) . evaluate ( node , context ) ;	0.13548612594604492	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	27	public Function getFunction ( String functionName ) {	0.10403281450271606	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	28	return registeredFunctions . get ( functionName ) ;	0.03393253684043884	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	31	Map < String , Function > getRegisteredFunctions ( ) {	0.08375801146030426	1
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	32	return registeredFunctions ;	0.015955444425344467	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	35	public void register ( Class < ? > javaFunctions ) {	0.0714961588382721	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	36	methodFinder : for ( Method method : javaFunctions . getDeclaredMethods ( ) ) {	0.13199667632579803	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	37	if ( ( method . getModifiers ( ) & Modifier . STATIC ) ! = NUM	0.09115894883871078	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	38	&& JsonNode . class . isAssignableFrom ( method . getReturnType ( ) ) ) {	0.21904337406158447	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	39	Class < ? > [ ] parameterTypes = method . getParameterTypes ( ) ;	0.07555104792118073	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	40	for ( int index = NUM ; index < parameterTypes . length ; index++ ) {	0.03849266096949577	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	41	if ( ! JsonNode . class . isAssignableFrom ( parameterTypes [ index ] )	0.17282846570014954	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	42	&& ! ( index == parameterTypes . length - NUM && method . isVarArgs ( ) &&	0.08219678699970245	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	43	JsonNode . class . isAssignableFrom ( parameterTypes [ index ] . getComponentType ( ) ) ) )	0.18918359279632568	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	44	continue methodFinder ;	0.06688138842582703	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	47	Function javaFunction = registeredFunctions . get ( method . getName ( ) ) ;	0.15138846635818481	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	48	if ( javaFunction == null )	0.04915858060121536	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	49	registeredFunctions . put ( method . getName ( ) , javaFunction = new JavaFunction ( method . getName ( ) ) ) ;	0.20017386972904205	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	50	else if ( ! ( javaFunction instanceof JavaFunction ) )	0.091456837952137	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	51	throw new IllegalArgumentException ( String . format (	0.08418234437704086	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	52	STR ,	0.00035092831240035594	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	53	method . getName ( ) , javaFunction ) ) ;	0.08273964375257492	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/FunctionRegistry.java	55	( ( JavaFunction ) javaFunction ) . addSignature ( method ) ;	0.10876106470823288	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/SopremoFunction.java	8	public class SopremoFunction extends Function {	0.14701825380325317	1
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/SopremoFunction.java	9	private EvaluableExpression definition ;	0.1026909276843071	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/SopremoFunction.java	11	public SopremoFunction ( String name , EvaluableExpression definition ) {	0.17817911505699158	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/SopremoFunction.java	12	super ( name ) ;	0.05584891140460968	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/SopremoFunction.java	13	this . definition = definition ;	0.11584785580635071	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/SopremoFunction.java	17	public JsonNode evaluate ( JsonNode node , EvaluationContext context ) {	0.5772644281387329	0
2178e0558cbb874d99b79aaba35d7f034f07adb3	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/function/SopremoFunction.java	18	return definition . evaluate ( node , context ) ;	0.1464080959558487	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	11	public class ArrayMerger extends EvaluableExpression {	0.1005716621875763	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	14	public JsonNode evaluate ( JsonNode node , EvaluationContext context ) {	0.4609012007713318	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	15	Iterator < JsonNode > arrays = node . getElements ( ) ;	0.1072143092751503	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	16	ArrayNode mergedArray = JsonUtil . NODE_FACTORY . arrayNode ( ) ;	0.26072537899017334	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	17	while ( arrays . hasNext ( ) ) {	0.007387812715023756	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	18	JsonNode array = arrays . next ( ) ;	0.07755231857299805	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	19	for ( int index = NUM ; index < array . size ( ) ; index++ ) {	0.04317459836602211	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	20	if ( mergedArray . size ( ) < = index )	0.0774894431233406	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	21	mergedArray . add ( array . get ( index ) ) ;	0.03409862890839577	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	22	else if ( isNull ( mergedArray . get ( index ) ) && ! isNull ( array . get ( index ) ) )	0.12979882955551147	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	23	mergedArray . set ( index , array . get ( index ) ) ;	0.032851967960596085	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	26	return mergedArray ;	0.027713164687156677	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	29	private boolean isNull ( JsonNode value ) {	0.08272877335548401	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	30	return value == null || value . isNull ( ) ;	0.03763008117675781	1
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	34	protected void toString ( StringBuilder builder ) {	0.15351225435733795	0
2186302935e3a359614a44997a6847088a47a5f8	sopremo/sopremo-common/src/main/java/eu/stratosphere/sopremo/expressions/ArrayMerger.java	35	builder . append ( STR ) ;	0.026302991434931755	1
21a90bf60b229ae16ae3f48fb2d1bf4ed5c968fc	core/src/main/java/hudson/scm/SubversionSCM.java	312	if ( e . getErrorMessage ( ) . getErrorCode ( ) ==SVNErrorCode . WC_NOT_LOCKED ) {	0.7368027567863464	1
21a90bf60b229ae16ae3f48fb2d1bf4ed5c968fc	core/src/main/java/hudson/scm/SubversionSCM.java	313	listener . getLogger ( ) . println ( STR +SCMTrigger . DESCRIPTOR . getItemsBeingPolled ( ) ) ;	0.40922248363494873	1
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	207	if ( isKeepLog ( ) ) {	0.3512580990791321	0
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	208	if ( r==null )	0.14006881415843964	1
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	209	r = new ArrayList < BuildBadgeAction > ( ) ;	0.1966870129108429	1
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	210	r . add ( new KeepLogBuildBadge ( ) ) ;	0.3556305766105652	0
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	937	public final class KeepLogBuildBadge implements BuildBadgeAction {	0.48226115107536316	1
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	938	public String getIconFileName ( ) { return null ; }	0.05001620948314667	1
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	939	public String getDisplayName ( ) { return null ; }	0.0484534353017807	1
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	940	public String getUrlName ( ) { return null ; }	0.04839170724153519	1
21c3049958f5545648ac3169e613849d023acd80	core/src/main/java/hudson/model/Run.java	941	public String getWhyKeepLog ( ) { return Run . this . getWhyKeepLog ( ) ; }	0.6094225645065308	1
21c77af00ca9fdc3213ab6e43dc2a2442f1c9573	remoting/src/main/java/hudson/remoting/ProxyException.java	14	public class ProxyException extends IOException {	0.17481352388858795	0
21c77af00ca9fdc3213ab6e43dc2a2442f1c9573	remoting/src/main/java/hudson/remoting/ProxyException.java	15	public ProxyException ( Throwable cause ) {	0.20258596539497375	0
21c77af00ca9fdc3213ab6e43dc2a2442f1c9573	remoting/src/main/java/hudson/remoting/ProxyException.java	16	super ( cause . toString ( ) ) ;	0.2834494113922119	0
21c77af00ca9fdc3213ab6e43dc2a2442f1c9573	remoting/src/main/java/hudson/remoting/ProxyException.java	17	setStackTrace ( cause . getStackTrace ( ) ) ;	0.1262844055891037	0
21c77af00ca9fdc3213ab6e43dc2a2442f1c9573	remoting/src/main/java/hudson/remoting/ProxyException.java	20	if ( cause . getCause ( ) ! =null )	0.2579801380634308	0
21c77af00ca9fdc3213ab6e43dc2a2442f1c9573	remoting/src/main/java/hudson/remoting/ProxyException.java	21	initCause ( new ProxyException ( getCause ( ) ) ) ;	0.23947358131408691	1
21f0c161d23fdaf94fae0c6761ed8cb4710d6c15	jetty-http/src/main/java/org/eclipse/jetty/http/HttpGenerator.java	888	if ( _state==STATE_END && ! _persistent && _status ! =NUM && _method==null )	0.9258574843406677	1
21f0c161d23fdaf94fae0c6761ed8cb4710d6c15	jetty-http/src/main/java/org/eclipse/jetty/http/HttpGenerator.java	889	_endp . shutdownOutput ( ) ;	0.2761916518211365	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	200	public static void configureAutoRefresh ( HttpServletRequest request , HttpServletResponse response ) {	0.33425456285476685	1
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	201	String param = request . getParameter ( STR ) ;	0.1881520301103592	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	202	boolean refresh = isAutoRefresh ( request ) ;	0.24528586864471436	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	203	if ( param ! = null ) {	0.12435820698738098	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	204	refresh = Boolean . parseBoolean ( param ) ;	0.12680263817310333	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	205	Cookie c = new Cookie ( STR , Boolean . toString ( refresh ) ) ;	0.2301768958568573	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	209	c . setPath ( STR ) ;	0.011437258683145046	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	210	response . addCookie ( c ) ;	0.023662019520998	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	212	if ( refresh ) {	0.05946745723485947	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	213	response . addHeader ( STR ) ;	0.02197272703051567	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	217	public static boolean isAutoRefresh ( HttpServletRequest request ) {	0.2352527678012848	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	218	String param = request . getParameter ( STR ) ;	0.1881520301103592	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	219	if ( param ! = null ) {	0.12435820698738098	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	220	return Boolean . parseBoolean ( param ) ;	0.04369086027145386	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	222	for ( Cookie c : request . getCookies ( ) ) {	0.15787574648857117	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	223	if ( c . getName ( ) . equals ( STR ) ) {	0.07633562386035919	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	224	return Boolean . parseBoolean ( c . getValue ( ) ) ;	0.04975226894021034	0
220bd8ab6373e0d3d006891940dd10a634c15aa4	core/src/main/java/hudson/Functions.java	227	return false ;	0.0016172508476302028	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/graphics/BitmapFontCache.java	92	spriteBatch . draw ( font . getTextureRegion ( ) . getTexture ( ) , vertices , NUM , idx ) ;	0.5189632177352905	1
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	42	this . pressedRegion = new TextureRegion ( ) ;	0.3883425295352936	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	43	this . unpressedRegion = new TextureRegion ( ) ;	0.43709245324134827	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	55	originX = texture . getWidth ( ) / NUM . NUMf ;	0.15002746880054474	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	56	originY = texture . getHeight ( ) / NUM . NUMf ;	0.1511782854795456	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	57	width = texture . getWidth ( ) ;	0.1285591572523117	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	58	height = texture . getHeight ( ) ;	0.12115451693534851	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	59	pressedRegion = new TextureRegion ( texture ) ;	0.41644927859306335	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	60	unpressedRegion = new TextureRegion ( texture ) ;	0.4226468801498413	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	69	width = unpressedRegion . getWidth ( ) ;	0.2733588218688965	1
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	70	height = unpressedRegion . getHeight ( ) ;	0.2659541964530945	1
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	71	originX = width / NUM . NUMf ;	0.11113475263118744	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	72	originY = height / NUM . NUMf ;	0.10188015550374985	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	73	this . unpressedRegion = new TextureRegion ( unpressedRegion ) ;	0.6198580265045166	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	74	this . pressedRegion = new TextureRegion ( pressedRegion ) ;	0.5223581790924072	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	80	if ( region . getTexture ( ) ! = null ) {	0.24004901945590973	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	82	batch . draw ( region , x , y , width , height , color ) ;	0.0706343948841095	0
226527bf6c5daf0274cf4d557d86253dcfeffd12	gdx/src/com/badlogic/gdx/scenes/scene2d/actors/Button.java	84	batch . draw ( region , x , y , originX , originY , width , height , scaleX , scaleY , rotation , color ) ;	0.08533432334661484	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	123	Ancestor f=null , l=null ;	0.17246440052986145	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	126	if ( f==null ) f=anc ;	0.13055269420146942	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	127	l=anc ;	0.054915934801101685	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	130	if ( l==null ) return null ;	0.09106429666280746	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	132	String head = f . getPrev ( ) . getUrl ( ) +STR ;	0.27166226506233215	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	133	String base = l . getUrl ( ) ;	0.1777389496564865	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	135	String reqUri = req . getOriginalRequestURI ( ) ;	0.21722039580345154	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	140	if ( reqUri . indexOf ( STR ) > =NUM ) {	0.1436893790960312	1
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	141	try {	0.0011754921870306134	1
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	143	reqUri = new URI ( null , reqUri , null ) . toASCIIString ( ) ;	0.3910536468029022	1
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	144	} catch ( URISyntaxException e ) {	0.024887317791581154	1
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	149	String rest = reqUri . substring ( f . getUrl ( ) . length ( ) ) ;	0.2443367838859558	1
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	151	return new RunUrl ( ( Run ) f . getObject ( ) , head , base , rest ) ;	0.2631990313529968	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	179	private final String head , base , rest ;	0.03334296867251396	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	183	public RunUrl ( Run run , String head , String base , String rest ) {	0.18620260059833527	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	185	this . head = head ;	0.057908907532691956	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	186	this . base = base ;	0.05939898639917374	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	191	return base ;	0.019019978120923042	0
227b51015212426491c5a9163b5fe2d087266df4	core/src/main/java/hudson/Functions.java	212	return head+n . getNumber ( ) +rest ;	0.10238786041736603	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	128	builder . append ( msg . substring ( start ) ) ;	0.33633580803871155	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	129	builder . append ( STR ) ;	0.1349463313817978	1
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	130	builder . append ( String . valueOf ( arg ) ) ;	0.20914572477340698	1
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	131	start = msg . length ( ) ;	0.2089076042175293	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	133	else	0.03944312408566475	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	135	builder . append ( msg . substring ( start , bracesIndex ) ) ;	0.3547718822956085	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	136	builder . append ( String . valueOf ( arg ) ) ;	0.20914572477340698	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/JavaUtilLog.java	137	start = bracesIndex + braces . length ( ) ;	0.16775737702846527	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	199	escape ( builder , msg . substring ( start ) ) ;	0.3090287744998932	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	200	builder . append ( STR ) ;	0.12366712093353271	1
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	201	builder . append ( String . valueOf ( arg ) ) ;	0.16716255247592926	1
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	202	start = msg . length ( ) ;	0.20269137620925903	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	204	else	0.049734096974134445	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	206	escape ( builder , msg . substring ( start , bracesIndex ) ) ;	0.32633131742477417	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	207	builder . append ( String . valueOf ( arg ) ) ;	0.16716255247592926	0
22873ee83dd032ed0184392a4903557490d8bbb4	jetty-util/src/main/java/org/eclipse/jetty/util/log/StdErrLog.java	208	start = bracesIndex + braces . length ( ) ;	0.17138002812862396	0
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	32	private static final int SIZEOFLONG = NUM ;	0.10193222016096115	0
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	34	private final AbstractID ownerID ;	0.055669352412223816	0
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	36	private final FileBufferManager fileBufferManager ;	0.14890772104263306	0
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	38	private FileID deserializedFileID = null ;	0.23000705242156982	0
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	40	private DeserializationBuffer < FileID > fileIDDeserializationBuffer = new DeserializationBuffer < FileID > (	0.5892588496208191	0
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	41	new DefaultRecordDeserializer < FileID > ( FileID . class ) , true ) ;	0.25781771540641785	0
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	43	public CheckpointDeserializer ( final AbstractID ownerID ) {	0.26324036717414856	1
22896f9e66fbc8722716261e674c6a99397361db	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/transferenvelope/CheckpointDeserializer.java	44	this . ownerID = ownerID ;	0.16541659832000732	0
